mid,tie,w_poss,l_poss
Utrecht-NAC-Breda-October-29-2017-Eredivisie,True,60,41
Heerenveen-AZ-Alkmaar-October-29-2017-Eredivisie,False,52,48
Sparta-Rotterdam-Heerenveen-November-3-2017-Eredivisie,True,43,57
AZ-Alkmaar-Willem-II-November-4-2017-Eredivisie,False,57,43
Excelsior-Roda-JC-Kerkrade-November-4-2017-Eredivisie,False,63,37
Heracles-Almelo-Groningen-November-4-2017-Eredivisie,False,50,50
VVV-Venlo-NAC-Breda-November-4-2017-Eredivisie,True,52,48
ADO-Den-Haag-Feyenoord-November-5-2017-Eredivisie,True,41,59
Ajax-Utrecht-November-5-2017-Eredivisie,False,33,67
Vitesse-Zwolle-November-5-2017-Eredivisie,True,49,52
PSV-Eindhoven-Twente-November-5-2017-Eredivisie,False,57,43
Feyenoord-VVV-Venlo-November-18-2017-Eredivisie,True,69,31
Twente-Heerenveen-November-18-2017-Eredivisie,False,49,51
